89326EE008304,91.14,5.47,6.38
89326EE008321,93.0,5.58,6.51
89326EE008101,333.2,19.99,23.32
89326EE008323,88.0,5.28,6.16
89326EE008315,91.14,5.47,6.38
89326EE008337,79.05,4.74,5.53
89326EE008334,71.0,4.26,4.97
89326EE008273,22.12,1.33,1.55
89326EE008245,140.91,0.0,0.0
89326EE008324,74.8,4.49,5.24
89326EE008329,88.0,5.28,6.16
89326EE008298,65.1,3.91,4.56
89326EE008305,79.98,0.0,0.0
89326EE008313,137.25,0.0,0.0
89326EE008328,66.0,0.0,0.0
89326EE008342,88.2,5.29,6.17
89326EE008261,90.0,5.4,6.3
89326EE008347,76.5,4.59,5.36
89326EE008373,80.75,4.85,5.65
89326EE008393,85.0,5.1,5.95
89326EE008369,-8.19,3.78,4.41
89326EE008372,80.75,4.85,5.65
89326EE008397,85.0,5.1,5.95
89326EE008193,79.05,5.36,4.91
89326EE008387,85.0,5.1,5.95
89326EE008385,85.0,5.1,5.95
89326EE008297,90.0,5.4,6.3
89326EE008375,90.0,5.4,6.3
89326EE008339,88.2,5.29,6.17
89326EE008377,56.0,3.36,3.92
89326EE008388,85.0,5.1,5.95
89326EE008360,88.2,5.29,6.17
89326EE008348,66.0,3.96,4.62
89326EE008371,77.4,0.0,0.0
89326EE008102,483.0,0.0,0.0
89326EE008380,76.23,0.0,0.0
89326EE007775,85.0,5.1,5.95
89326EE008425,98.1,5.89,6.87
89326EE008443,99.0,5.94,6.93
89326EE008444,89.1,5.35,6.24
89326EE008422,109.0,6.54,7.63
89326EE008428,89.1,5.35,6.24
89326EE008437,89.1,5.35,6.24
89326EE008432,89.1,5.35,6.24
89326EE008423,109.0,6.54,7.63
89326EE007592,57.4,3.44,4.02
89326EE007977,112.0,6.72,7.84
89326EE008415,98.1,5.89,6.87
89326EE008416,59.0,3.54,4.13
89326EE007365,124.46,7.47,8.71
89326EE008405,92.65,5.56,6.49
89326EE008427,59.0,3.54,4.13
89326EE008434,89.1,5.35,6.24
89326EE008254,238.0,14.28,16.66
89326EE008418,218.0,13.08,15.26
89326EE008436,89.1,5.35,6.24
89326EE008398,268.2,16.1,18.78
89326EE008233,551.18,0.0,0.0
89326EE008376,83.93,0.0,0.0
89326EE008424,83.93,0.0,0.0
89326EE008433,89.1,5.35,6.24
89326EE008481,0.0,0.0,0.0
89326EE008486,76.23,0.0,0.0
89326EE008464,76.23,0.0,0.0
89326EE008480,104.0,6.24,7.28
89326EE008459,89.1,5.35,6.24
89326EE008473,99.0,5.94,6.93
89326EE008471,76.23,0.0,0.0
89326EE008487,99.0,5.94,6.93
89326EE008466,99.0,5.94,6.93
89326EE008431,178.0,10.68,12.46
89326EE008454,99.0,5.94,6.93
89326EE008478,89.1,5.35,6.24
89326EE008493,104.0,6.24,7.28
89326EE008472,97.02,5.82,6.79
89326EE008468,69.3,4.16,4.85
89326EE008447,168.3,10.1,11.78
89326EE005974,200.6,12.04,14.05
89326EE008488,88.4,5.3,6.19
89326EE008483,88.4,5.3,6.19
89326EE008491,129.0,7.74,9.03
89326EE008492,76.23,0.0,0.0
89326EE008469,99.0,5.94,6.93
89326EE008420,196.0,11.76,13.72
89326EE008489,104.0,6.24,7.28
89326EE008484,89.1,5.35,6.24
89326EE008470,99.0,5.94,6.93
89326EE008440,97.02,5.82,6.79
89326EE008477,68.6,0.0,0.0
89326EE008361,0.0,0.0,0.0
89326EE008482,0.0,0.0,0.0
89326EE008505,78.3,4.7,5.48
89326EE008465,57.75,0.0,0.0
89326EE008501,82.0,4.92,5.74
89326EE008523,59.29,0.0,0.0
89326EE008524,82.0,4.92,5.74
89326EE008504,78.3,4.7,5.48
89326EE008507,104.86,6.29,7.34
89326EE008500,77.0,4.62,5.39
89326EE008364,99.0,5.94,6.93
89326EE008519,57.75,0.0,0.0
89326EE008495,65.45,3.93,4.58
89326EE008370,90.0,5.4,6.3
89326EE008517,82.0,4.92,5.74
89326EE008419,78.3,4.7,5.48
89326EE008525,65.45,3.93,4.58
89326EE008368,90.0,5.4,6.3
89326EE008406,80.0,4.8,5.6
89326EE008362,90.0,5.4,6.3
89326EE008341,59.0,3.54,4.13
89326EE008512,82.39,0.0,0.0
89326EE008515,141.04,0.0,0.0
89326EE008402,80.0,4.8,5.6
89326EE008502,59.0,3.54,4.13
89326EE008403,80.0,4.8,5.6
89326EE008508,82.0,4.92,5.74
89326EE008080,410.55,24.64,28.74
89326EE008514,82.0,4.92,5.74
89326EE008506,59.29,0.0,0.0
89326EE008511,59.29,0.0,0.0
89326EE008522,59.29,0.0,0.0
89326EE008520,66.22,0.0,0.0
89326EE008563,72.38,0.0,0.0
89326EE008567,80.08,0.0,0.0
89326EE008571,72.38,0.0,0.0
89326EE008308,284.05,0.0,0.0
89326EE008518,262.46,0.0,0.0
89326EE008569,72.38,0.0,0.0
89326EE008568,72.38,0.0,0.0
89326EE008309,284.05,0.0,0.0
89326EE008547,56.94,0.0,0.0
89326EE008560,94.0,5.64,6.58
89326EE008557,79.9,4.79,5.59
89326EE008548,118.0,7.08,8.26
89326EE008543,87.0,5.22,6.09
89326EE008534,59.0,3.54,4.13
89326EE007962,261.0,15.66,18.27
89326EE005869,97.2,5.83,6.8
89326EE008564,99.0,5.94,6.93
89326EE008561,92.12,5.53,6.45
89326EE008537,160.2,9.61,11.21
89326EE008531,85.26,5.12,5.97
89326EE008378,73.95,4.44,5.18
89326EE008574,94.0,5.64,6.58
89326EE008544,513.0,30.78,35.91
89326EE008575,99.0,5.94,6.93
89326EE007960,261.0,15.66,18.27
89326EE008570,89.1,5.35,6.24
89326EE008565,59.0,3.54,4.13
89326EE008562,84.0,5.04,5.88
89326EE008559,177.0,10.62,12.39
89326EE008310,284.05,0.0,0.0
89326EE008554,105.4,6.32,7.38
89326EE008530,85.26,5.12,5.97
89326EE008549,297.22,0.0,0.0
89326EE008258,386.0,23.16,27.02
89326EE008566,94.0,5.64,6.58
89326EE008556,79.9,4.79,5.59
89326EE008558,86.31,5.18,6.04
89326EE008553,97.02,5.82,6.79
89326EE008622,100.0,6.0,7.0
89326EE008621,100.0,6.0,7.0
89326EE008627,100.0,6.0,7.0
89326EE008582,59.0,3.54,4.13
89326EE008578,96.0,5.76,6.72
89326EE006751,392.0,0.0,0.0
89326EE007939,294.0,17.64,20.58
89326EE008615,45.0,2.7,3.15
89326EE008601,95.0,5.7,6.65
89326EE006748,392.0,0.0,0.0
89326EE008597,62.18,0.0,0.0
89326EE008476,314.0,18.84,21.98
89326EE008594,93.1,5.59,6.52
89326EE008591,68.25,0.0,0.0
89326EE008607,311.64,18.69,21.81
89326EE008596,80.75,4.85,5.65
89326EE008630,98.0,5.88,6.86
89326EE008619,770.0,46.2,53.9
89326EE008617,1235.0,5.7,6.65
89326EE008295,57.6,3.46,4.03
89326EE008572,91.0,5.46,6.37
89326EE008573,91.0,5.46,6.37
89326EE008600,95.0,5.7,6.65
89326EE007959,294.0,17.64,20.58
89326EE008609,59.0,3.54,4.13
89326EE008592,59.0,3.54,4.13
89326EE008625,98.0,5.88,6.86
